Date,Close
5/19/2017 16:00:00,10.38
5/22/2017 16:00:00,11.32
5/23/2017 16:00:00,11.3
5/24/2017 16:00:00,11.09
5/25/2017 16:00:00,11.22
5/26/2017 16:00:00,11.11
5/30/2017 16:00:00,10.61
5/31/2017 16:00:00,10.57
6/1/2017 16:00:00,11.39
6/2/2017 16:00:00,11.29
6/5/2017 16:00:00,11.15
6/6/2017 16:00:00,11.15
6/7/2017 16:00:00,11.04
6/8/2017 16:00:00,11.17
6/9/2017 16:00:00,11.03
6/12/2017 16:00:00,10.6
6/13/2017 16:00:00,10.84
6/14/2017 16:00:00,10.57
6/15/2017 16:00:00,10.54
6/16/2017 16:00:00,10.53
6/19/2017 16:00:00,10.74
6/20/2017 16:00:00,10.73
6/21/2017 16:00:00,10.65
6/22/2017 16:00:00,11.06
6/23/2017 16:00:00,9.71
6/26/2017 16:00:00,10.27
6/27/2017 16:00:00,9.99
6/28/2017 16:00:00,10.23
6/29/2017 16:00:00,10
6/30/2017 16:00:00,9.99
7/3/2017 16:00:00,9.91
7/5/2017 16:00:00,9.9
7/6/2017 16:00:00,9.71
7/7/2017 16:00:00,9.9
7/10/2017 16:00:00,9.86
7/11/2017 16:00:00,9.94
7/12/2017 16:00:00,9.9
7/13/2017 16:00:00,9.89
7/14/2017 16:00:00,9.97
7/17/2017 16:00:00,9.94
7/18/2017 16:00:00,9.88
7/19/2017 16:00:00,10.14
7/20/2017 16:00:00,10.13
7/21/2017 16:00:00,10.04
7/24/2017 16:00:00,10.09
7/25/2017 16:00:00,9.98
7/26/2017 16:00:00,9.87
7/27/2017 16:00:00,9.74
7/28/2017 16:00:00,9.72
7/31/2017 16:00:00,9.38
8/1/2017 16:00:00,9.51
8/2/2017 16:00:00,9.5
8/3/2017 16:00:00,9.42
8/4/2017 16:00:00,9.44
8/7/2017 16:00:00,9.1
8/8/2017 16:00:00,9.03
8/9/2017 16:00:00,8.95
8/10/2017 16:00:00,8.73
8/11/2017 16:00:00,8.78
8/14/2017 16:00:00,8.95
8/15/2017 16:00:00,8.82
8/16/2017 16:00:00,8.83
8/17/2017 16:00:00,8.72
8/18/2017 16:00:00,8.68
8/21/2017 16:00:00,8.58
8/22/2017 16:00:00,8.79
8/23/2017 16:00:00,8.83
8/24/2017 16:00:00,8.95
8/25/2017 16:00:00,8.99
8/28/2017 16:00:00,8.99
8/29/2017 16:00:00,9.03
8/30/2017 16:00:00,9.07
8/31/2017 16:00:00,9.27
9/1/2017 16:00:00,9.18
9/5/2017 16:00:00,9.01
9/6/2017 16:00:00,9.06
9/7/2017 16:00:00,9.11
9/8/2017 16:00:00,9.01
9/11/2017 16:00:00,9.16
9/12/2017 16:00:00,9.28
9/13/2017 16:00:00,9.18
9/14/2017 16:00:00,9.27
9/15/2017 16:00:00,9.27
9/18/2017 16:00:00,9.26
9/19/2017 16:00:00,9.14
9/20/2017 16:00:00,9.85
9/21/2017 16:00:00,9.61
9/22/2017 16:00:00,9.13
9/25/2017 16:00:00,9.14
9/26/2017 16:00:00,9.14
9/27/2017 16:00:00,9.23
9/28/2017 16:00:00,10.47
9/29/2017 16:00:00,11.18
10/2/2017 16:00:00,11.34
10/3/2017 16:00:00,11.12
10/4/2017 16:00:00,11.08
10/5/2017 16:00:00,11.02
10/6/2017 16:00:00,11.07
10/9/2017 16:00:00,11.27
10/10/2017 16:00:00,11.34
10/11/2017 16:00:00,11.39
10/12/2017 16:00:00,11.49
10/13/2017 16:00:00,11.57
10/16/2017 16:00:00,11.37
10/17/2017 16:00:00,11.27
10/18/2017 16:00:00,11.25
10/19/2017 16:00:00,11.23
10/20/2017 16:00:00,11.12
10/23/2017 16:00:00,11
10/24/2017 16:00:00,11.02
10/25/2017 16:00:00,10.75
10/26/2017 16:00:00,10.74
10/27/2017 16:00:00,10.69
10/30/2017 16:00:00,11.09
10/31/2017 16:00:00,10.94
11/1/2017 16:00:00,10.78
11/2/2017 16:00:00,10.71
11/3/2017 16:00:00,10.95
11/6/2017 16:00:00,10.97
11/7/2017 16:00:00,10.83
11/8/2017 16:00:00,10.82
11/9/2017 16:00:00,10.76
11/10/2017 16:00:00,10.78
11/13/2017 16:00:00,10.69
11/14/2017 16:00:00,10.4
11/15/2017 16:00:00,10.33
11/16/2017 16:00:00,10.38
11/17/2017 16:00:00,10.3
11/20/2017 16:00:00,10.24
11/21/2017 16:00:00,10.54
11/22/2017 16:00:00,10.73
11/24/2017 13:00:00,10.79
11/27/2017 16:00:00,10.88
11/28/2017 16:00:00,10.93
11/29/2017 16:00:00,10.65
11/30/2017 16:00:00,10.77
